date,close_raw,close_tr,dividend,ret_price,ret_tr
1998-12-22,26.5,13.889649391174316,0.0,,
1998-12-23,27.140625,14.22542667388916,0.0,0.024174528301886822,0.02417464064486774
1998-12-24,27.09375,14.200860023498535,0.0,-0.0017271157167529916,-0.0017269535005032255
1998-12-28,26.9375,14.118963241577148,0.0,-0.005767012687427964,-0.0057670297281904315
1998-12-29,27.53125,14.430171966552734,0.0,0.022041763341067222,0.022041896394994875
1998-12-30,27.359375,14.340082168579102,0.0,-0.006242905788876318,-0.006243154841290122
1998-12-31,27.15625,14.23361873626709,0.0,-0.007424328954882875,-0.0074241856539208895
1999-01-04,26.9375,14.118963241577148,0.0,-0.008055235903337121,-0.008055259650716962
1999-01-05,27.140625,14.22542667388916,0.0,0.007540603248259892,0.0075404567949084456
1999-01-06,27.46875,14.397414207458496,0.0,0.012089810017271052,0.012090149386170701
1999-01-07,27.15625,14.23361873626709,0.0,-0.011376564277588153,-0.0113767284063101
1999-01-08,27.046875,14.176290512084961,0.0,-0.004027617951668616,-0.004027663326126474
1999-01-11,26.5,13.889649391174316,0.0,-0.02021952628538415,-0.020219754996293915
1999-01-12,26.296875,13.783186912536621,0.0,-0.007665094339622591,-0.007664878762551286
1999-01-13,26.34375,13.80776309967041,0.0,0.0017825311942958333,0.001783055492879937
1999-01-14,25.84375,13.545692443847656,0.0,-0.018979833926453193,-0.018979950186790884
1999-01-15,26.125,13.693099975585938,0.0,0.010882708585247869,0.010882244104488903
1999-01-19,25.828125,13.537496566772461,0.0,-0.011363636363636354,-0.011363636363636354
1999-01-20,25.90625,13.578444480895996,0.0,0.003024803387779773,0.0030247774336682465
1999-01-21,25.515625,13.373701095581055,0.0,-0.015078407720144793,-0.015078559668819325
1999-01-22,25.390625,13.308191299438477,0.0,-0.004898958971218614,-0.004898404388910982
1999-01-25,25.328125,13.275433540344238,0.0,-0.002461538461538515,-0.002461473415671489
1999-01-26,25.921875,13.586636543273926,0.0,0.02344231955582976,0.023442021835591076
1999-01-27,26.265625,13.766807556152344,0.0,0.013261000602772688,0.013260898847523128
1999-01-28,26.734375,14.012502670288086,0.0,0.01784651992861397,0.017846920074505057
1999-01-29,26.796875,14.045259475708008,0.0,0.0023378141437755406,0.002337684151838104
1999-02-01,26.6875,13.98792552947998,0.0,-0.004081632653061273,-0.004082085227915422
1999-02-02,26.90625,14.102588653564453,0.0,0.008196721311475308,0.008197293004085227
1999-02-03,26.8125,14.05344295501709,0.0,-0.0034843205574912606,-0.0034848707393122513
1999-02-04,26.6875,13.98792552947998,0.0,-0.004662004662004615,-0.004662019531215256
1999-02-05,26.28125,13.775003433227539,0.0,-0.015222482435597207,-0.015221849430332002
1999-02-08,26.234375,13.750434875488281,0.0,-0.00178359096313907,-0.0017835609158538546
1999-02-09,25.765625,13.50473690032959,0.0,-0.017867778439547344,-0.017868378519189654
1999-02-10,25.953125,13.603020668029785,0.0,0.0072771376591873604,0.007277725469631013
1999-02-11,26.390625,13.832324981689453,0.0,0.01685731487055997,0.01685686725438762
1999-02-12,26.171875,13.717666625976562,0.0,-0.0082889283599763,-0.00828916005549829
1999-02-16,26.484375,13.881462097167969,0.0,0.011940298507462588,0.011940476150749557
1999-02-17,26.21875,13.742240905761719,0.0,-0.010029498525073732,-0.010029288732823938
1999-02-18,26.5,13.889649391174316,0.0,0.010727056019070424,0.010726670156887774
1999-02-19,26.390625,13.832324981689453,0.0,-0.004127358490566002,-0.004127131497018821
1999-02-22,26.953125,14.12716293334961,0.0,0.02131438721136769,0.021315140589195813
1999-02-23,26.90625,14.102588653564453,0.0,-0.0017391304347825765,-0.0017395056531233077
1999-02-24,26.75,14.020687103271484,0.0,-0.005807200929152101,-0.005807554365011458
